,headline,sort_rank,url,date,year,month,day,hour,minute,domain,article_text
364,"From Taylor Swift to the NBA, watching live events online is the VIP way to see a show",32,https://www.nbcnews.com/business/business-news/virtual-events-are-catching-amazon-s-free-taylor-swift-concert-n1025821,2019-07-02,2019,7,2,18,31,business,"[<p class=""endmarkEnabled"">Amazon is giving its subscribers what may be the best deal they’ll ever get on a Taylor Swift concert. The ticket price: free.</p>, <p class=""endmarkEnabled"">On July 10, a few days before Amazon starts its 48-hour Prime Day shopping extravaganza, the company will host a livestreamed music festival for Prime members. Swift will be joined by Dua Lipa, SZA and Becky G. Last year, Amazon treated members to a concert headlined by Ariana Grande.</p>, <p class=""endmarkEnabled"">While the concert is one way for Amazon to increase its base of Prime members, it also represents how companies and artists are finding new ways to bring live experiences to fans.</p>, <p class=""endmarkEnabled"">Last year, 52 percent of the U.S. adult population attended a live music show, according to the <a href=""https://www.nielsen.com/wp-content/uploads/sites/3/2019/04/us-music-360-snapshot-2018.pdf"" target=""_blank"">Nielsen U.S. Music 360 report</a>. That’s up 2 percent from the previous year.</p>, <p class=""endmarkEnabled"">But attending a concert is becoming something of a luxury. <a href=""https://www.pollstar.com/"">Pollstar</a>, an industry magazine, reports prices have more than tripled since 1996, when the average price was $25.81. In big cities, concert tickets are even more expensive: The average price for a top-tier ticket to a popular artist will run someone $127.57 in Los Angeles. In Grand Rapids, Michigan, a comparable ticket would cost $73.09, according to an analysis by Wanderu, an online booking company.</p>, <p class=""endmarkEnabled"">Even ticket resellers are thinking about how they can reach people outside of arenas.</p>, <p class=""endmarkEnabled"">In a <a href=""https://medium.com/stubhub-product-tech-blog/beyond-tickets-putting-you-smack-dab-in-the-world-of-beyonce-611216cd84c8"" target=""_blank"">blog post </a>last November, Laukik Watve, head of engineering for ticket reseller StubHub, said his team is already exploring ways technology can bring fans “the joy of live” from home.</p>, <p class=""endmarkEnabled"">“Not all fans have the financial freedom or the ability to physically be present at the events and venues they love,” he wrote. “By thinking about the right streaming VR solutions, we can extend the reach of live experiences to our fans right where they are, be it in their living rooms or their own backyards.”</p>, <p class=""endmarkEnabled"">Fortnite tried it in February, when <a class=""vilynx_listened"" href=""https://www.nbcnews.com/business/business-news/fortnite-hosted-concert-online-10m-people-watched-n966606"" target=""_blank"">the game hosted a live Marshmello concert</a>. More than 10 million gamers tuned in — and had the chance to let their avatars dance to the beat.</p>, <p class=""endmarkEnabled"">Virtual live events are also catching on in the sports world. The <a href=""https://www.oculus.com/experiences/gear-vr/2025498910795441/"" target=""_blank"">NBA on TNT streams select games and special events</a>, such as the All-Star Game, in virtual reality.</p>, <p class=""endmarkEnabled"">With more than 100 million Prime members, Amazon’s concert has the potential to have a massive audience that could rival the Super Bowl. An estimated 98.2 million watched the big game earlier this year, according to Nielsen.</p>, <p class=""endmarkEnabled"">""I think we are just at the beginning of this trend,"" said Elliot Tomaeno, founder of ASTRSK PR, a public relations firm based in New York City. ""Advances in technology have a lot to do with this. Live streaming technology has got much smoother, and so have people's devices and internet speeds. Live streaming to thousands, or perhaps hundreds of thousands of people even five years ago would not be as feasible as it is today.""</p>, <p class=""endmarkEnabled"">Amazon's live concert will kick off July 10 at 9 p.m. ET.</p>, <p class=""articleByline__bio bio___3q2CD publico-txt f2 lh-copy mt3 mt0-m ml9-m"">Alyssa Newcomb is an NBC News contributor who writes about business and technology.</p>, <p>© 2019 NBC UNIVERSAL</p>]"
365,"Biden lead shrinks, Harris and Warren rise, Sanders falls to fourth in post-debate poll",33,https://www.msnbc.com/mtp-daily/watch/biden-lead-shrinks-harris-and-warren-rise-sanders-falls-to-fourth-in-post-debate-poll-63166533991,2019-07-02,2019,7,2,18,31,mtp-daily,"[<p class=""dekText___2NzAW"">Kamala Harris climbs 13 points in the post-debate Quinnipiac poll. Steve Kornacki takes a close look inside the numbers.<span class=""byline___3V_nz"">July 2, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
366,Watch ,34,https://www.nbcnews.com/video/full-video-democratic-presidential-debate-night-1-62758981769 ,2019-07-02,2019,7,2,18,31,video,"[<p class=""dekText___2NzAW"">Watch the full video of 2020 Democratic presidential debate night one in Miami, Florida where presidential candidates faced off.<span class=""byline___3V_nz"">June 26, 2019</span></p>, <p class=""color-knockout-primary f4 lh-copy"" data-test=""related-text""><span class=""typeIcon___shd9I icon___p46Rl df items-start justify-start color-secondary icon icon-dot""></span><span class=""ml5"" data-test=""related-prefix""></span><span>Democrats spar over health care, immigration at first debate, agree Trump economy rigged</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
367,Watch ,35,https://www.nbcnews.com/video/full-video-democratic-presidential-debate-night-1-62758981769 ,2019-07-02,2019,7,2,18,31,video,"[<p class=""dekText___2NzAW"">Watch the full video of 2020 Democratic presidential debate night one in Miami, Florida where presidential candidates faced off.<span class=""byline___3V_nz"">June 26, 2019</span></p>, <p class=""color-knockout-primary f4 lh-copy"" data-test=""related-text""><span class=""typeIcon___shd9I icon___p46Rl df items-start justify-start color-secondary icon icon-dot""></span><span class=""ml5"" data-test=""related-prefix""></span><span>Democrats spar over health care, immigration at first debate, agree Trump economy rigged</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
368,"How Dayton, Ohio has dealt with the opioid epidemic",36,https://www.msnbc.com/hardball/watch/how-dayton-ohio-has-dealt-with-the-opioid-epidemic-62133829920,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">We’re talking to voters in Dayton, Ohio about how they’ve dealt with the effects of the opioid epidemic in their city and who’s responsible for this issue.<span class=""byline___3V_nz"">June 17, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
369,Sherrod Brown: Trump is a terrible President who has betrayed workers,37,https://www.msnbc.com/hardball/watch/sherrod-brown-trump-is-a-terrible-president-who-has-betrayed-workers-62133829793,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">Ohio US Senator Sherrod Brown joined The Deciders Town Hall to talk to voters about the issues that matter to them ahead of the 2020 election.<span class=""byline___3V_nz"">June 17, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
370,"‘Wow, that’s about 10 hands:’ Have Dayton voters benefited from Trump tax cuts?",38,https://www.msnbc.com/hardball/watch/-wow-that-s-about-10-hands-have-dayton-voters-benefited-from-trump-tax-cuts-62135365510,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">Chris asked the voters in Dayton, Ohio if they’ve benefited from the Trump tax cuts. Chris’s response, “Wow, that’s about 10 hands in the room at most.”<span class=""byline___3V_nz"">June 17, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
371,Warren: Biden is wrong on the Hyde Amendment,39,https://www.msnbc.com/all-in/watch/warren-biden-is-wrong-on-the-hyde-amendment-61393989838,2019-07-02,2019,7,2,18,31,all-in,"[<p class=""dekText___2NzAW"">""We do not pass laws that take away that freedom from the women who are most vulnerable,"" Senator Elizabeth Warren tells Chris Hayes.<span class=""byline___3V_nz"">June 5, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
372,Can Elizabeth Warren turn the rust belt blue?,40,https://www.msnbc.com/all-in/watch/can-elizabeth-warren-turn-the-rust-belt-blue-61395525665,2019-07-02,2019,7,2,18,31,all-in,"[<p class=""dekText___2NzAW"">Senator Elizabeth Warren joins Chris Hayes for a town hall in Fort Wayne, Indiana, to talk about issues that are key in the Industrial Midwest.<span class=""byline___3V_nz"">June 5, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
373,Warren: Unions will rebuild America's middle class,41,https://www.msnbc.com/all-in/watch/warren-unions-will-rebuild-america-s-middle-class-61395013667,2019-07-02,2019,7,2,18,31,all-in,"[<p class=""dekText___2NzAW"">Elizabeth Warren answers questions from the audience at a town hall in Fort Wayne, Indiana, and makes a commitment to unions.<span class=""byline___3V_nz"">June 5, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
374,Pete Buttigieg on impeachment: I believe Trump 'deserves to be impeached',42,https://www.msnbc.com/hardball/watch/pete-buttigieg-on-impeachment-i-believe-trump-deserves-to-be-impeached-61197893996,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">On impeaching the President, Pete Buttigieg says “First of all, I believe that the President deserves to be impeached” and that ""No one ought to be above the law.""<span class=""byline___3V_nz"">June 3, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
375,Watch Pete Buttigieg ask a question during Harball College tour in 2003,43,https://www.msnbc.com/hardball/watch/watch-pete-buttigieg-ask-a-question-during-harball-college-tour-in-2003-61200965743,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">This isn’t Pete Buttigieg’s first time on Hardball. Back in 2003, Buttigieg asked Congressman Dick Gephardt a question during a Hardball College Tour event at Harvard.<span class=""byline___3V_nz"">June 3, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
376,Pete Buttigieg on Trump’s tariffs: Political gamesmanship coming down on your backs,44,https://www.msnbc.com/hardball/watch/pete-buttigieg-on-trump-s-tariffs-political-gamesmanship-coming-down-on-your-backs-61199429900,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">When asked about President Trump’s tariffs impacting agriculture in the United States, Buttigieg says, “What we're seeing right now is politically motivated gamesmanship and it's coming down on your back ... A tariff is a tax. If you ever believe Republicans don't raise taxes, that's what they're doing right now.""<span class=""byline___3V_nz"">June 3, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
377,"Russian propaganda may have helped Trump, study suggests",45,https://www.msnbc.com/morning-joe/watch/russian-propaganda-may-have-helped-trump-study-suggests-63095877709,2019-07-02,2019,7,2,18,31,morning-joe,"[<p class=""dekText___2NzAW"">A new study shows Trump's gains in popularity during the 2016 campaign correlated closely with high levels of social media activity by the Russian trolls and bots of the Internet Research Agency, according to NBC News reporting. Ken Dilanian discusses.<span class=""byline___3V_nz"">July 2, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
378,Mueller testimony: Top questions Dems want answered,46,https://www.msnbc.com/weekends-with-alex-witt/watch/mueller-testimony-top-questions-dems-want-answered-62947397823,2019-07-02,2019,7,2,18,31,weekends-with-alex-witt,"[<p class=""dekText___2NzAW"">Rep. Mike Quigley (D-IL) joins Alex Witt to preview Robert Mueller’s upcoming public testimony to Congress, including some of the questions House Democrats may ask the special counsel. Plus, Quigley weighs in on President Donald Trump’s G20 summit meeting with Russian President Vladimir Putin.<span class=""byline___3V_nz"">June 29, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
379,Director and activist Rob Reiner calls for impeachment inquiry,47,https://www.msnbc.com/am-joy/watch/stars-explain-trump-obstruction-allegations-in-nowthis-series-62948421955,2019-07-02,2019,7,2,18,31,am-joy,"[<p class=""dekText___2NzAW"">Rob Reiner, director, actor and activist, is back with part three of his NowThis series explaining the key findings of the Mueller report, teaming up with some of Hollywood’s biggest names to highlight every instance where the Trump campaign allegedly obstructed justice. Joy Reid is joined by Rob Reiner to discuss.<span class=""byline___3V_nz"">June 29, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
380,Trump jokes about 'fake news' with Putin who's had journalists killed,48,https://www.msnbc.com/11th-hour/watch/trump-jokes-about-fake-news-with-putin-who-s-had-journalists-killed-62918725714,2019-07-02,2019,7,2,18,31,11th-hour,"[<p class=""dekText___2NzAW"">During his meeting with Russia's Vladimir Putin at the G-20 in Japan, Trump joked about the media and fake news despite the fact Putin has been repeatedly accused of having critical journalists in Russia killed. Shannon Pettypiece discusses.<span class=""byline___3V_nz"">June 28, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
381,Trump reaches out to Kim Jong Un and jokes with Putin about election meddling,49,https://www.msnbc.com/11th-hour/watch/trump-reaches-out-to-kim-jong-un-and-jokes-with-putin-about-election-meddling-62917189927,2019-07-02,2019,7,2,18,31,11th-hour,"[<p class=""dekText___2NzAW"">Out of the country at the G-20, Trump smiled and joked with Putin about election meddling and 'fake news' while extending an offer to again meet with North Korea's murderous dictator. Shannon Pettypiece, Frank Figliuzzi, and Chuck Rosenberg discuss.<span class=""byline___3V_nz"">June 28, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
382,Full Ryan: Democratic field ‘wide open’ after debates,50,https://www.msnbc.com/mtp-daily/watch/rep-ryan-democratic-field-wide-open-after-debates-63175749558,2019-07-02,2019,7,2,18,31,mtp-daily,"[<p class=""dekText___2NzAW"">2020 Democratic presidential candidate Rep. Tim Ryan (D-Ohio) joins MTP Daily to discuss the polling after the debates and where he stands.<span class=""byline___3V_nz"">July 2, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
383,Just how fragile is Joe Biden’s early lead?,51,https://www.msnbc.com/katy-tur/watch/just-how-fragile-is-joe-biden-s-early-lead-63133765927,2019-07-02,2019,7,2,18,31,katy-tur,"[<p class=""dekText___2NzAW"">The latest Quinnipiac University poll shows Sen. Kamala Harris made huge strides against former VP Biden at the first 2020 Democratic debate. Steve Kornacki breaks down the numbers on the candidates. Matt Gorman, Adrienne Elrod and Aaron Blake join Kasie Hunt to discuss where and why Biden is losing voters and who Harris is gaining.<span class=""byline___3V_nz"">July 2, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
384,2020 Democrat John Hickenlooper talks campaign staff shake-up,52,https://www.msnbc.com/craig-melvin/watch/2020-democrat-john-hickenlooper-talks-campaign-staff-shake-up-63109189630,2019-07-02,2019,7,2,18,31,craig-melvin,"[<p class=""dekText___2NzAW"">Former Colorado Governor and Democratic presidential candidate John Hickenlooper joins Craig Melvin to discuss his recent campaign staff changes and how he plans to set himself apart in the crowded field of Democrats.<span class=""byline___3V_nz"">July 2, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
385,Biden drops but most see him as best bet against Trump,53,https://www.msnbc.com/morning-joe/watch/biden-drops-but-most-see-him-as-best-bet-against-trump-63092293507,2019-07-02,2019,7,2,18,31,morning-joe,"[<p class=""dekText___2NzAW"">Joe Biden may still be leading the 2020 Democratic field, but his approval numbers have dropped since May, according to the latest CNN/SSRS poll. Biden is down 10 points to just 22 percent, with Sen. Kamala Harris up nine points to 17 percent.<span class=""byline___3V_nz"">July 2, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
386,"New poll shows Joe Biden plummets, Kamala Harris and Elizabeth Warren rise",54,https://www.msnbc.com/hardball/watch/new-poll-shows-joe-biden-plummets-kamala-harris-and-elizabeth-warren-rise-63068229836,2019-07-02,2019,7,2,18,31,hardball,"[<p class=""dekText___2NzAW"">A new CNN poll out today shows a significant tightening in the Democratic contest, with big gains for Senators Kamala Harris and Elizabeth Warren, and bad news for Former Vice President Joe Biden.<span class=""byline___3V_nz"">July 1, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
387,Binge-watch Bagman,55,https://www.msnbc.com/bagman,2019-07-02,2019,7,2,18,31,bagman,"[<p class=""teaseCard__byline byline___18C1R founders-mono f2 lh-copy ls-tight gray-80 ma0 mt3""><span class=""date___3tttm""><time class=""relative z-1"" content=""2018-10-29T23:29:00.000Z"" data-test=""timestamp__datePublished"" datetime=""Mon Oct 29 2018 23:29:00 GMT+0000 (UTC)"" itemprop=""datePublished"">Oct. 29, 2018 / 7:29 PM EDT</time></span></p>, <p class=""teaseCard__byline byline___18C1R founders-mono f2 lh-copy ls-tight gray-80 ma0 mt3""><span class=""author___3UjCl black"">Why Is This Happening?</span><span class=""date___3tttm""><time class=""relative z-1"" content=""2018-11-21T19:31:35.000Z"" data-test=""timestamp__datePublished"" datetime=""Wed Nov 21 2018 19:31:35 GMT+0000 (UTC)"" itemprop=""datePublished"">Nov. 21, 2018 / 2:31 PM EST</time></span></p>, <p>© 2019 NBC UNIVERSAL</p>]"
388,The Oath with Chuck Rosenberg,56,https://podcasts.apple.com/us/podcast/the-oath-with-chuck-rosenberg/id1461312941,2019-07-02,2019,7,2,18,31,us,"[<p>11 episodes</p>, <p data-test-bidi="""" dir=""ltr"">Listen in on revealing conversations with former officials from the highest levels of government shaping this pivotal moment in American history — what shaped these leaders, what drew them to public service, and what keeps them up at night.</p>, <p class=""product-header__routes__cta"">
<button aria-label=""Listen on Apple Podcasts"" class=""we-button we-button--outlined we-button--external icon icon-external we-button-fade-in ember-view"" data-metrics-click='{""actionType"":""open"",""targetType"":""button"",""targetId"":""OpenInItunes""}' id=""ember416"">Listen on <span class=""we-button__app-text"">Apple Podcasts</span>
</button>
</p>, <p data-test-bidi="""" dir=""ltr"">Listen in on revealing conversations with former officials from the highest levels of government shaping this pivotal moment in American history — what shaped these leaders, what drew them to public service, and what keeps them up at night.</p>, <p class=""product-header__routes__cta"">
<button aria-label=""Listen on Apple Podcasts"" class=""we-button we-button--outlined we-button--external icon icon-external we-button-fade-in ember-view"" data-metrics-click='{""actionType"":""open"",""targetType"":""button"",""targetId"":""OpenInItunes""}' id=""ember422"">Listen on <span class=""we-button__app-text"">Apple Podcasts</span>
</button>
</p>, <p data-test-bidi="""" dir=""ltr"">Jim Comey discusses his return to public service as a federal prosecutor in Richmond, Virginia, his approach to violent crime and public corruption in that city, and how the prosecution of a Richmond minister later informed his decision in the Martha Stewart case.  Jim also describes a deeply personal and tragic loss, and the remarkable insights he gleaned working for and with three presidents – Bush, Obama, and Trump. He also discusses his Hard Truths speech, which you can find a transcript of here. Jim, the former Director of the FBI and United States Attorney for the Southern District of New York, is back on The Oath for the second half of our conversation – and the last episode in our first season.  Jim is also the author of the best-selling book, A Higher Loyalty. As always, we appreciate your thoughtful feedback. Write to us at theoathpodcast@gmail.comLearn more about your ad choices. Visit megaphone.fm/adchoices</p>, <p data-test-bidi="""" dir=""ltr"">Former colleagues routinely describe Pat Fitzgerald as the finest federal prosecutor they have ever known. Humble, honest, and brilliant, Pat served as an Assistant United States Attorney in Manhattan for more than a decade, before becoming the United States Attorney – the chief federal prosecutor – in Chicago. On The Oath, Pat discusses the fascinating cutting edge work of FBI agents and prosecutors in New York on pre 9/11 terrorism cases, including the 1993 attack on the World Trade Center, the 1998 East Africa embassy bombings, and the first Al Qaeda operative to turn on that organization and to cooperate with law enforcement. Pat also shares riveting stories of New York Mafia prosecutions and reflects on the violent crime and gang issues that continue to afflict Chicago. Pat’s connections to the victims of the embassy bombing in Kenya continue to this day, through his work on the School of Hope Foundation. To get involved or make a donation visit schoolofhopekenya.org.  As always, email us with any thoughtful feedback or comments at theoathpodcast@gmail.com.Learn more about your ad choices. Visit megaphone.fm/adchoices</p>, <p data-test-bidi="""" dir=""ltr"">Barbara McQuade served as a federal prosecutor in Detroit for nearly two decades, first as an Assistant United States Attorney and then as the Senate confirmed United States Attorney for the Eastern District of Michigan.  On The Oath, Barb discusses some of the most important and interesting cases she handled, including the horrific story of Dr. Farid Fata, an oncologist, who deceived hundreds of his patients by falsely diagnosing them with cancer and then treating them with expensive and unnecessary chemotherapy – a product of his greed and of his desire for “power” over their lives.  Barb also discusses her prosecution of three Iraqi spies, an incorrigibly corrupt mayor, and a scheme that enabled Volkswagen to brazenly cheat on emissions tests, using deliberately rigged software to undermine the testing process.  Barb currently teaches law at her alma mater, the University of Michigan, and is a popular legal analyst on MSNBC.  You can follow Barb on Twitter at @BarbMcQuade. If you have thoughtful feedback, email us at TheOathPodcast@gmail.com. Learn more about your ad choices. Visit megaphone.fm/adchoices</p>, <p data-test-bidi="""" dir=""ltr"">Nicolle Wallace has had a fascinating career at the intersection of journalism, politics, and public service. The popular host of MSNBC’s Deadline White House, Nicolle talks about her first jobs as a reporter for television stations in Fargo, North Dakota and Chico, California, her work in Florida politics for Governor Jeb Bush, and her two stints working for President George W. Bush in the White House. From her perspective as Communications Director for President Bush, she discusses her deep affection for the Bush family, the extraordinary women that helped shape the Bush 43 presidency, and the many challenges the president faced during his two terms in office, including in the aftermath of Hurricane Katrina. As she does each day on television, Nicolle brings her wisdom, wit, and insight to The Oath. Nicolle is the author of three best-selling novels that draw on her experiences working in the White House: Eighteen Acres, Madam President, and It’s Classified. Questions? Comments? Thoughtful feedback? Email the show at theoathpodcast@gmail.comLearn more about your ad choices. Visit megaphone.fm/adchoices</p>, <p data-test-bidi="""" dir=""ltr"">Sally Yates rose through the ranks of the Justice Department over the course of a 27-year career to serve as the Deputy Attorney General of the United States–the second highest ranking position in DOJ. Through a series of deeply personal and fascinating stories, Sally shares her journey from young lawyer representing an indigent African American woman in a land dispute, to line federal prosecutor responsible for the prosecution of Atlanta Olympic bomber Eric Rudolph, to United States Attorney for the Northern District of Georgia. On The Oath, Sally also discusses her role as Deputy Attorney General and her remarkable ten-day tenure as the Acting Attorney General of the United States, during which she commanded the Justice Department to refrain from enforcing a travel ban ordered by President Trump, directed at individuals from predominantly Muslim countries. Sally’s principled stance led the president to fire her for insubordination. Check out Chuck's recent interview on The Lawfare Podcast.Email the show at theoathpodcast@gmail.com.Learn more about your ad choices. Visit megaphone.fm/adchoices</p>, <p data-test-bidi="""" dir=""ltr"">Jim Baker ran the Office of Intelligence Policy and Review at the Justice Department both before and after 9/11 – the office responsible for handling extraordinarily sensitive Foreign Intelligence Surveillance Act (FISA) applications. On The Oath, Jim discusses the FISA process and the ethical obligations of lawyers in that important unit that appear before federal judges ex parte (without opposing counsel) to obtain court-ordered authorization to conduct surveillance in crucial national security cases. Jim also discusses his work as the General Counsel of the FBI and several fascinating issues that arose during his tenure, including the debate over encryption following the San Bernardino terrorist attack, the “Going Dark” problem, and how the FBI addressed a difficult issue that affected the work of the storied FBI Laboratory. Jim is the Director of National Security and Cybersecurity at the R Street Institute and teaches at Harvard Law School. Email the show at theoathpodcast@gmail.comLearn more about your ad choices. Visit megaphone.fm/adchoices</p>, <p class=""we-customer-ratings__count medium-hide"">6.8K Ratings</p>, <p data-test-bidi="""" dir=""ltr"">My husband is a big fan of Chuck Rosenberg’s great examination of the law and wry sense of humor. We both have subscribed to the podcast. One thing I have learned that is so valuable, that these folks that he interviews are truly and completely patriotic Americans who want the best for our country. And they are smart! We both say we wish we could be as smart as Chuck Rosenberg, or James Comey, or Nicole Wallace, right down the list. They are brilliant people doing their best. May we all survive this current political environment to emerge once again as a nation admired around the world. With people like this in the world, I have hope!</p>, <p data-test-bidi="""" dir=""ltr"">Best Podcast out there. Integrity without equal.</p>]"
